Index,Year,Month,DayofMonth,DayOfWeek,DepTime,ArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted
14167,2011,1,22,6,1548,1917,XE,2492,N13123,149,136,3,-2,IAH,RDU,1043,3,10,0,,0
14168,2011,1,22,6,1625,1928,XE,2496,N12922,123,103,-8,-10,IAH,SDF,788,7,13,0,,0
14169,2011,1,22,6,1131,1221,XE,2501,N11184,110,97,-10,1,IAH,ELP,667,4,9,0,,0
14170,2011,1,22,6,1848,2101,XE,2511,N48901,133,116,7,-2,IAH,DSM,802,4,13,0,,0
14171,2011,1,22,6,1448,1608,XE,2569,N26141,80,69,-6,-2,IAH,MAF,429,3,8,0,,0
14172,2011,1,22,6,1914,2018,XE,2570,N13132,64,36,-8,-11,IAH,BTR,253,14,14,0,,0
14173,2011,1,22,6,717,916,XE,2573,N14952,119,90,10,-3,IAH,BNA,657,4,25,0,,0
14174,2011,1,22,6,1056,1229,XE,2576,N14945,93,76,-5,-4,IAH,BHM,562,2,15,0,,0
14175,2011,1,22,6,1416,1513,XE,2581,N11121,57,38,-8,-4,IAH,CRP,201,3,16,0,,0
14176,2011,1,22,6,744,1112,XE,2586,N14143,148,117,14,-6,IAH,IND,845,6,25,0,,0
14177,2011,1,22,6,1428,1528,XE,2591,N26545,60,43,4,-2,IAH,DAL,217,4,13,0,,0
14178,2011,1,22,6,1652,1809,XE,2594,N18557,77,64,-9,-8,IAH,OKC,395,5,8,0,,0
14179,2011,1,22,6,1750,1948,XE,2598,N27152,118,94,10,5,IAH,MCI,643,5,19,0,,0
14180,2011,1,22,6,1348,1646,XE,2599,N14198,178,151,20,-2,IAH,MSP,1034,10,17,0,,0
14181,2011,1,22,6,856,956,XE,2605,N13903,60,45,-5,-4,IAH,DAL,217,5,10,0,,0
14182,2011,1,22,6,1038,1347,XE,2622,N14177,129,102,3,-2,IAH,CAE,878,3,24,0,,0
14183,2011,1,22,6,1439,1541,XE,2625,N17928,62,48,-8,-6,IAH,HRL,295,4,10,0,,0
14184,2011,1,22,6,1545,1715,XE,2695,N15980,90,78,-9,-10,IAH,BHM,562,3,9,0,,0
14185,2011,1,22,6,1614,1724,XE,2705,N16951,70,52,-9,-11,IAH,GPT,376,5,13,0,,0
14186,2011,1,22,6,1400,1700,XE,2715,N16112,120,107,7,0,IAH,CAE,878,2,11,0,,0
14187,2011,1,22,6,1857,1944,XE,2731,N13124,47,33,-6,-3,IAH,SHV,192,6,8,0,,0
14188,2011,1,22,6,1016,1312,XE,2736,N15912,116,100,4,1,IAH,TYS,772,3,13,0,,0
14189,2011,1,22,6,1554,1708,XE,2748,N14977,74,58,-2,-1,IAH,MOB,427,4,12,0,,0
14190,2011,1,22,6,1020,1209,XE,2750,N16944,109,83,0,-10,IAH,HSV,595,6,20,0,,0
14191,2011,1,22,6,1446,1541,XE,2755,N11150,115,99,3,1,IAH,ELP,667,3,13,0,,0
14192,2011,1,22,6,1347,1455,XE,2773,N14143,68,51,-8,-8,IAH,JAN,351,4,13,0,,0
14193,2011,1,22,6,1319,1652,XE,2780,N12145,153,138,1,-1,IAH,ORF,1201,6,9,0,,0
14194,2011,1,22,6,1943,2232,XE,2782,N16112,109,93,-16,-12,IAH,TYS,772,4,12,0,,0
14195,2011,1,22,6,1625,1733,XE,2784,N14945,68,53,-3,0,IAH,LIT,374,4,11,0,,0
14196,2011,1,22,6,1336,1650,XE,2791,N14998,134,116,2,-4,IAH,CVG,871,5,13,0,,0
14197,2011,1,22,6,1302,1455,XE,2793,N14939,113,97,6,2,IAH,MCI,643,4,12,0,,0
14198,2011,1,22,6,1554,1851,XE,2796,N12540,117,94,3,-1,IAH,ATL,689,7,16,0,,0
14199,2011,1,22,6,1917,2043,XE,2804,N13936,86,66,0,-3,IAH,MEM,469,5,15,0,,0
14200,2011,1,22,6,1536,1630,XE,2809,N14947,54,38,-1,-1,IAH,CRP,201,3,13,0,,0
14201,2011,1,22,6,1253,1404,XE,2811,N24103,71,55,-2,-2,IAH,MOB,427,5,11,0,,0
14202,2011,1,22,6,1134,1234,XE,2817,N17928,60,48,5,9,IAH,HRL,295,3,9,0,,0
14203,2011,1,22,6,1944,2243,XE,2822,N14902,119,105,-8,-6,IAH,GSP,838,5,9,0,,0
14204,2011,1,22,6,1252,1423,XE,2824,N19554,91,74,0,-3,IAH,BHM,562,4,13,0,,0
14205,2011,1,22,6,1910,2025,XE,2830,N16927,75,54,0,-5,IAH,JAN,351,6,15,0,,0
14206,2011,1,22,6,1019,1127,XE,2833,N14974,68,52,-1,-1,IAH,JAN,351,4,12,0,,0
14207,2011,1,22,6,1642,1751,XE,2834,N14943,69,50,-9,-8,IAH,JAN,351,5,14,0,,0
14208,2011,1,22,6,1636,1749,XE,2840,N13161,73,60,-6,1,IAH,PNS,489,4,9,0,,0
14209,2011,1,22,6,1257,1422,XE,2844,N11119,85,68,-1,-3,IAH,VPS,528,4,13,0,,0
14210,2011,1,22,6,1140,1315,XE,2847,N11113,155,138,-5,0,IAH,TUS,936,5,12,0,,0
14211,2011,1,22,6,1838,2017,XE,2873,N15926,99,83,-8,-2,IAH,AMA,519,4,12,0,,0
14212,2011,1,22,6,1250,1436,XE,2881,N13566,106,92,11,5,IAH,BNA,657,6,8,0,,0
14213,2011,1,22,6,924,1049,XE,2885,N16149,145,126,1,-6,IAH,COS,809,5,14,0,,0
14214,2011,1,22,6,1143,1237,XE,2895,N12135,54,38,-14,-7,IAH,CRP,201,4,12,0,,0
14215,2011,1,22,6,1920,2012,XE,2907,N14143,52,32,-14,-5,IAH,LFT,201,7,13,0,,0
14216,2011,1,22,6,851,1032,XE,2908,N14940,101,86,2,-8,IAH,AMA,519,4,11,0,,0
14217,2011,1,22,6,926,1202,XE,2916,N16951,156,120,26,-5,IAH,OMA,781,4,32,0,,0
14218,2011,1,22,6,1603,1720,XE,2920,N16944,77,64,-8,-2,IAH,XNA,438,4,9,0,,0
14219,2011,1,22,6,1145,1404,XE,2924,N15986,139,121,8,-5,IAH,OMA,781,4,14,0,,0
14220,2011,1,22,6,1533,1625,XE,2936,N14203,52,35,-1,-2,IAH,AEX,190,2,15,0,,0
14221,2011,1,22,6,1542,1811,XE,2948,N15572,149,135,0,-3,IAH,MKE,984,4,10,0,,0
14222,2011,1,22,6,846,1015,XE,2967,N13118,89,73,-10,-9,IAH,LBB,458,5,11,0,,0
14223,2011,1,22,6,1025,1221,XE,2974,N15980,116,100,7,0,IAH,MCI,643,6,10,0,,0
14224,2011,1,22,6,2105,2300,XE,2976,N12921,115,92,-4,-10,IAH,MCI,643,9,14,0,,0
14225,2011,1,22,6,1053,1403,XE,2986,N11176,130,109,-6,-2,IAH,CLT,913,5,16,0,,0
14226,2011,1,22,6,1042,1203,XE,2996,N14930,81,59,13,2,IAH,LIT,374,5,17,0,,0
14227,2011,1,22,6,1258,1422,XE,2998,N12934,84,66,-8,-7,IAH,MEM,469,7,11,0,,0
14228,2011,1,22,6,1036,1136,XE,3000,N15932,60,36,-12,-9,IAH,BTR,253,5,19,0,,0
14229,2011,1,22,6,1024,1212,XE,3002,N11539,108,90,4,-1,IAH,BNA,657,5,13,0,,0
14230,2011,1,22,6,1728,1821,XE,3005,N12934,53,38,-3,-2,IAH,CRP,201,4,11,0,,0
14231,2011,1,22,6,729,1132,XE,3008,N12126,183,143,18,-1,IAH,IAD,1190,5,35,0,,0
14232,2011,1,22,6,1959,2120,XE,3016,N11184,81,65,-23,-6,IAH,VPS,528,5,11,0,,0
14233,2011,1,22,6,1941,2044,XE,3022,N14125,63,49,-17,-9,IAH,GPT,376,4,10,0,,0
14234,2011,1,22,6,1806,1917,XE,3027,N12946,71,54,4,-4,IAH,HRL,295,4,13,0,,0
14235,2011,1,22,6,727,1053,XE,3032,N27962,146,112,8,-3,IAH,CLT,913,5,29,0,,0
14236,2011,1,22,6,1559,1909,XE,3036,N13202,130,107,5,-1,IAH,CHS,925,5,18,0,,0
14237,2011,1,22,6,1919,2107,XE,3038,N34110,108,82,-7,-6,IAH,BNA,657,9,17,0,,0
14238,2011,1,22,6,819,949,XE,3040,N12934,90,75,6,-1,IAH,BHM,562,3,12,0,,0
14239,2011,1,22,6,1910,2154,XE,3050,N18120,104,91,-15,-5,IAH,JAX,817,3,10,0,,0
14240,2011,1,22,6,921,1026,XE,3068,N13566,65,47,-8,-4,IAH,HRL,295,4,14,0,,0
14241,2011,1,22,6,921,1124,XE,3088,N13956,123,103,8,-4,IAH,MCI,643,5,15,0,,0
14242,2011,1,22,6,723,1057,XE,3096,N14198,154,127,9,-2,IAH,CMH,986,5,22,0,,0
14243,2011,1,22,6,1918,2033,XE,3105,N15932,75,51,-5,-2,IAH,LIT,374,5,19,0,,0
14244,2011,1,22,6,1054,1209,XE,3119,N14933,75,55,40,39,IAH,MOB,427,6,14,0,,0
14245,2011,1,22,6,1300,1417,XE,3120,N13936,77,59,17,10,IAH,LIT,374,5,13,0,,0
14246,2011,1,22,6,1040,1136,XE,3138,N13935,56,37,-10,-5,IAH,SAT,191,3,16,0,,0
14247,2011,1,22,6,1942,2127,XE,3154,N33182,105,89,-24,-8,IAH,STL,668,4,12,0,,0
14248,2011,1,21,5,1620,1910,XE,2008,N11107,110,91,-10,-2,IAH,JAX,817,5,14,0,,0
14249,2011,1,21,5,1326,1632,XE,2010,N14558,126,103,-5,-7,IAH,SDF,788,6,17,0,,0
14250,2011,1,21,5,2108,2201,XE,2024,N16927,53,38,-10,-2,IAH,BTR,253,6,9,0,,0
14251,2011,1,21,5,1503,1625,XE,2025,N12126,142,124,1,-7,IAH,ABQ,744,5,13,0,,0
14252,2011,1,21,5,717,913,XE,2026,N17138,116,92,-10,-3,IAH,STL,668,6,18,0,,0
14253,2011,1,21,5,1038,1328,XE,2029,N14998,110,88,-13,-2,IAH,ATL,689,6,16,0,,0
14254,2011,1,21,5,722,1105,XE,2035,N16112,163,141,4,2,IAH,PIT,1117,9,13,0,,0
14255,2011,1,21,5,1036,1326,XE,2036,N13133,110,91,3,11,IAH,JAX,817,5,14,0,,0
14256,2011,1,21,5,1100,1325,XE,2041,N12122,145,131,-5,-5,IAH,MKE,984,3,11,0,,0
14257,2011,1,21,5,1932,2111,XE,2042,N12567,99,72,2,2,IAH,BHM,562,3,24,0,,0
14258,2011,1,21,5,1728,2039,XE,2044,N13970,131,110,-7,-2,IAH,CLT,913,9,12,0,,0
14259,2011,1,21,5,1314,1443,XE,2048,N15926,89,65,0,-6,IAH,OKC,395,3,21,0,,0
14260,2011,1,21,5,1859,2225,XE,2050,N11176,146,127,-9,0,IAH,RIC,1157,3,16,0,,0
14261,2011,1,21,5,1932,2252,XE,2055,N13161,140,108,9,2,IAH,CLT,913,5,27,0,,0
14262,2011,1,21,5,813,1013,XE,2056,N10156,120,98,4,-1,IAH,MCI,643,6,16,0,,0
14263,2011,1,21,5,909,1010,XE,2058,N14933,61,41,-6,-1,IAH,CRP,201,4,16,0,,0
14264,2011,1,21,5,1938,2252,XE,2060,N16976,134,106,-11,-7,IAH,CVG,871,10,18,0,,0
14265,2011,1,21,5,1917,2040,XE,2062,N14943,83,52,51,44,IAH,LRD,301,4,27,0,,0
14266,2011,1,21,5,1018,1325,XE,2064,N36915,127,108,1,3,IAH,IND,845,6,13,0,,0
14267,2011,1,21,5,1319,1642,XE,2066,N11184,143,121,-3,-6,IAH,PBI,956,5,17,0,,0
14268,2011,1,21,5,1522,1632,XE,2069,N17928,70,56,-5,-2,IAH,LRD,301,5,9,0,,0
14269,2011,1,21,5,854,1018,XE,2079,N16954,84,70,-11,-6,IAH,MAF,429,3,11,0,,0
14270,2011,1,21,5,1139,1306,XE,2082,N14198,147,120,25,14,IAH,ABQ,744,4,23,0,,0
14271,2011,1,21,5,1143,1258,XE,2083,N17928,75,57,0,-2,IAH,MFE,316,4,14,0,,0
14272,2011,1,21,5,1426,1553,XE,2097,N14204,147,128,18,11,IAH,COS,809,5,14,0,,0
14273,2011,1,21,5,1300,1618,XE,2105,N11137,138,125,-7,5,IAH,GRR,1042,4,9,0,,0
14274,2011,1,21,5,1558,1913,XE,2122,N21197,195,155,35,8,IAH,MSP,1034,23,17,0,,0
14275,2011,1,21,5,2119,2214,XE,2131,N26545,55,39,-5,-1,IAH,CRP,201,4,12,0,,0
14276,2011,1,21,5,725,836,XE,2132,N14937,71,54,-15,-5,IAH,LIT,374,5,12,0,,0
14277,2011,1,21,5,1652,1822,XE,2162,N14925,90,71,9,2,IAH,TUL,429,5,14,0,,0
14278,2011,1,21,5,1928,2316,XE,2171,N11181,168,135,21,13,IAH,ORF,1201,4,29,0,,0
14279,2011,1,21,5,1258,1422,XE,2174,N18557,84,66,9,8,IAH,PNS,489,4,14,0,,0
14280,2011,1,21,5,848,947,XE,2189,N14940,59,44,46,48,IAH,DAL,217,3,12,0,,0
14281,2011,1,21,5,2112,2255,XE,2192,N12922,103,76,12,-3,IAH,MAF,429,4,23,0,,0
14282,2011,1,21,5,1425,1736,XE,2198,N14188,131,114,5,10,IAH,CRW,975,4,13,0,,0
14283,2011,1,21,5,1143,1315,XE,2200,N13969,92,64,20,8,IAH,OKC,395,4,24,0,,0
14284,2011,1,21,5,1429,1555,XE,2204,N13566,86,67,-3,-6,IAH,OKC,395,4,15,0,,0
14285,2011,1,21,5,1751,1849,XE,2212,N15948,58,39,-2,1,IAH,BTR,253,7,12,0,,0
14286,2011,1,21,5,1312,1432,XE,2213,N16954,80,64,-16,-8,IAH,XNA,438,4,12,0,,0
14287,2011,1,21,5,1251,1343,XE,2223,N14930,52,39,-8,1,IAH,CRP,201,4,9,0,,0
14288,2011,1,21,5,717,1105,XE,2240,N21129,168,119,19,-3,IAH,RDU,1043,10,39,0,,0
14289,2011,1,21,5,1537,1924,XE,2244,N14158,167,139,5,-3,IAH,PIT,1117,14,14,0,,0
14290,2011,1,21,5,743,1041,XE,2246,N13964,118,89,-2,-2,IAH,ATL,689,10,19,0,,0
14291,2011,1,21,5,1009,1132,XE,2249,N15932,83,66,-11,-6,IAH,MEM,469,5,12,0,,0
14292,2011,1,21,5,1213,1338,XE,2253,N14902,85,69,47,48,IAH,TUL,429,4,12,0,,0
14293,2011,1,21,5,826,929,XE,2254,N13970,63,42,3,1,IAH,BTR,253,4,17,0,,0
14294,2011,1,21,5,2110,2159,XE,2261,N13994,49,31,-9,-5,IAH,AEX,190,3,15,0,,0
14295,2011,1,21,5,1035,1416,XE,2268,N34111,161,128,7,-5,IAH,PBI,956,6,27,0,,0
14296,2011,1,21,5,1139,1424,XE,2270,N13123,165,143,9,9,IAH,MSP,1034,3,19,0,,0
14297,2011,1,21,5,1650,1955,XE,2276,N14179,125,107,-16,-5,IAH,CVG,871,6,12,0,,0
14298,2011,1,21,5,1135,1246,XE,2277,N14937,71,52,-7,-5,IAH,BRO,308,5,14,0,,0
14299,2011,1,21,5,1529,1739,XE,2278,N14148,130,113,1,-1,IAH,OMA,781,4,13,0,,0
14300,2011,1,21,5,1910,2035,XE,2280,N13566,85,61,-1,0,IAH,PNS,489,5,19,0,,0
14301,2011,1,21,5,1445,1554,XE,2282,N14940,69,50,1,0,IAH,DFW,224,4,15,0,,0
14302,2011,1,21,5,1042,1134,XE,2283,N13949,52,32,-4,-3,IAH,AUS,140,3,17,0,,0
14303,2011,1,21,5,1918,2236,XE,2288,N29917,138,113,-2,-2,IAH,DAY,929,6,19,0,,0
14304,2011,1,21,5,1531,1841,XE,2298,N26549,130,110,-2,1,IAH,IND,845,5,15,0,,0
14305,2011,1,21,5,857,1050,XE,2302,N13903,113,85,7,-1,IAH,BNA,657,7,21,0,,0
14306,2011,1,21,5,1303,1414,XE,2304,N14939,71,54,11,13,IAH,GPT,376,4,13,0,,0
14307,2011,1,21,5,1525,1633,XE,2308,N19554,68,52,14,15,IAH,BRO,308,5,11,0,,0
14308,2011,1,21,5,1412,1722,XE,2317,N11150,130,121,-4,7,IAH,GSO,986,4,5,0,,0
14309,2011,1,21,5,1731,2017,XE,2318,N14543,106,87,-11,1,IAH,ATL,689,8,11,0,,0
14310,2011,1,21,5,1420,1716,XE,2334,N16112,116,101,-2,0,IAH,SAV,851,5,10,0,,0
14311,2011,1,21,5,1419,1559,XE,2336,N13988,100,83,1,-1,IAH,ICT,542,4,13,0,,0
14312,2011,1,21,5,1051,1350,XE,2340,N15983,119,100,-18,-4,IAH,SDF,788,8,11,0,,0
14313,2011,1,21,5,1601,1740,XE,2346,N14930,99,77,-8,-4,IAH,HSV,595,5,17,0,,0
14314,2011,1,21,5,2120,2228,XE,2357,N14925,68,52,-2,0,IAH,LRD,301,3,13,0,,0
14315,2011,1,21,5,2111,2235,XE,2361,N24103,84,67,-1,-2,IAH,TUL,429,3,14,0,,0
14316,2011,1,21,5,1440,1608,XE,2375,N29917,88,70,12,10,IAH,TUL,429,3,15,0,,0
14317,2011,1,21,5,1814,1956,XE,2376,N15941,102,84,7,9,IAH,ICT,542,4,14,0,,0
14318,2011,1,21,5,1319,1611,XE,2380,N16976,112,98,-12,-6,IAH,AVL,834,4,10,0,,0
14319,2011,1,21,5,1026,1352,XE,2386,N14179,146,121,7,1,IAH,GSO,986,4,21,0,,0
14320,2011,1,21,5,1305,1356,XE,2399,N14945,51,36,-20,-10,IAH,BTR,253,6,9,0,,0
14321,2011,1,21,5,1624,1813,XE,2400,N17146,169,152,-12,-6,IAH,PHX,1009,8,9,0,,0
14322,2011,1,21,5,1406,1718,XE,2405,N14171,132,116,4,-4,IAH,LEX,828,7,9,0,,0
14323,2011,1,21,5,1136,1230,XE,2407,N27200,54,30,-3,1,IAH,LFT,201,6,18,0,,0
14324,2011,1,21,5,1905,1952,XE,2418,N15932,47,28,-13,-10,IAH,LCH,127,4,15,0,,0
14325,2011,1,21,5,1758,1904,XE,2425,N14933,66,50,-10,-2,IAH,BRO,308,5,11,0,,0
14326,2011,1,21,5,1414,1544,XE,2427,N15980,90,77,-4,-1,IAH,LBB,458,6,7,0,,0
14327,2011,1,21,5,1133,1252,XE,2429,N13997,79,69,-11,-2,IAH,MAF,429,3,7,0,,0
14328,2011,1,21,5,727,1049,XE,2432,N14171,142,124,-4,-3,IAH,PBI,956,4,14,0,,0
14329,2011,1,21,5,1136,1307,XE,2433,N14943,91,76,6,6,IAH,LBB,458,4,11,0,,0
14330,2011,1,21,5,1012,1131,XE,2434,N12160,79,66,-7,-3,IAH,PNS,489,4,9,0,,0
14331,2011,1,21,5,822,1110,XE,2435,N13566,108,93,-10,-3,IAH,JAX,817,5,10,0,,0
14332,2011,1,21,5,1538,1634,XE,2442,N13161,56,32,-6,-7,IAH,LFT,201,6,18,0,,0
14333,2011,1,21,5,1039,1358,XE,2446,N27152,139,120,-11,-1,IAH,RDU,1043,5,14,0,,0
14334,2011,1,21,5,2301,2350,XE,2450,N27200,49,38,-8,-4,IAH,SAT,191,3,8,0,,0
14335,2011,1,21,5,2112,2239,XE,2451,N11184,87,65,-4,-3,IAH,OKC,395,6,16,0,,0
14336,2011,1,21,5,941,1046,XE,2453,N14950,65,50,22,31,IAH,BRO,308,4,11,0,,0
14337,2011,1,21,5,841,1145,XE,2462,N13956,124,109,-13,-4,IAH,CLT,913,5,10,0,,0
14338,2011,1,21,5,1656,1821,XE,2465,N14198,85,70,7,11,IAH,MAF,429,4,11,0,,0
14339,2011,1,21,5,747,1028,XE,2470,N26141,161,140,-12,-3,IAH,MSP,1034,8,13,0,,0
14340,2011,1,21,5,1342,1634,XE,2472,N15986,112,96,-9,-3,IAH,JAX,817,6,10,0,,0
14341,2011,1,21,5,1529,1712,XE,2474,N16951,103,84,-12,-6,IAH,BNA,657,4,15,0,,0
14342,2011,1,21,5,1419,1635,XE,2479,N13903,136,119,11,4,IAH,DSM,802,5,12,0,,0
14343,2011,1,21,5,1926,2039,XE,2481,N17928,73,41,6,-4,IAH,CRP,201,4,28,0,,0
14344,2011,1,21,5,1029,1141,XE,2482,N16944,72,55,-8,-6,IAH,GPT,376,4,13,0,,0
14345,2011,1,21,5,1807,2116,XE,2488,N14203,129,105,82,91,IAH,CLT,913,12,12,0,,0
14346,2011,1,21,5,1619,1944,XE,2492,N15910,145,122,25,29,IAH,RDU,1043,6,17,0,,0
14347,2011,1,21,5,2128,2308,XE,2493,N14953,100,88,16,16,IAH,ICT,542,5,7,0,,0
14348,2011,1,21,5,1628,1934,XE,2496,N14960,126,103,-6,-7,IAH,SDF,788,11,12,0,,0
14349,2011,1,21,5,1528,1706,XE,2497,N13997,98,82,-7,-2,IAH,ICT,542,4,12,0,,0
14350,2011,1,21,5,1309,1432,XE,2499,N14180,143,118,4,-6,IAH,ABQ,744,4,21,0,,0
14351,2011,1,21,5,1129,1220,XE,2501,N11107,111,100,-11,-1,IAH,ELP,667,4,7,0,,0
14352,2011,1,21,5,1849,2102,XE,2511,N11119,133,118,3,-1,IAH,DSM,802,3,12,0,,0
14353,2011,1,21,5,2128,2231,XE,2515,N14938,63,47,1,8,IAH,HRL,295,4,12,0,,0
14354,2011,1,21,5,1040,1352,XE,2520,N11106,132,108,-13,-10,IAH,CVG,871,9,15,0,,0
14355,2011,1,21,5,1148,1357,XE,2522,N18101,189,155,29,3,IAH,MTJ,926,5,29,0,,0
14356,2011,1,21,5,733,845,XE,2525,N14943,72,54,-5,-2,IAH,GPT,376,4,14,0,,0
14357,2011,1,21,5,1421,1727,XE,2550,N13949,126,108,-8,1,IAH,CLT,913,7,11,0,,0
14358,2011,1,21,5,919,1012,XE,2559,N15926,53,32,-16,-11,IAH,LFT,201,3,18,0,,0
14359,2011,1,21,5,1730,1828,XE,2562,N15926,58,44,-3,0,IAH,DAL,217,3,11,0,,0
14360,2011,1,21,5,1446,1615,XE,2569,N16961,89,71,-4,-4,IAH,MAF,429,5,13,0,,0
14361,2011,1,21,5,1930,2036,XE,2570,N12946,66,39,8,5,IAH,BTR,253,7,20,0,,0
14362,2011,1,21,5,1428,1733,XE,2572,N15572,125,106,39,43,IAH,CHS,925,9,10,0,,0
14363,2011,1,21,5,715,923,XE,2573,N18114,128,100,12,-5,IAH,BNA,657,10,18,0,,0
14364,2011,1,21,5,1055,1229,XE,2576,N26549,94,70,-10,-5,IAH,BHM,562,3,21,0,,0
14365,2011,1,21,5,1434,1530,XE,2581,N14942,56,43,9,14,IAH,CRP,201,3,10,0,,0
14366,2011,1,21,5,854,1200,XE,2586,N14991,126,110,87,94,IAH,IND,845,6,10,0,,0
14367,2011,1,21,5,1437,1535,XE,2591,N15932,58,44,6,7,IAH,DAL,217,3,11,0,,0
14368,2011,1,21,5,1253,1516,XE,2593,N13118,143,121,12,-2,IAH,OMA,781,7,15,0,,0
14369,2011,1,21,5,1700,1827,XE,2594,N11106,87,69,4,0,IAH,OKC,395,6,12,0,,0
14370,2011,1,21,5,1940,2243,XE,2597,N14204,123,95,-6,-6,IAH,SAV,851,6,22,0,,0
14371,2011,1,21,5,1809,2011,XE,2598,N16963,122,103,28,24,IAH,MCI,643,4,15,0,,0
14372,2011,1,21,5,1348,1635,XE,2599,N14117,167,153,4,-2,IAH,MSP,1034,4,10,0,,0
14373,2011,1,21,5,901,1004,XE,2605,N15941,63,43,3,1,IAH,DAL,217,4,16,0,,0
14374,2011,1,21,5,715,836,XE,2606,N21130,81,66,-17,-5,IAH,MEM,469,3,12,0,,0
14375,2011,1,21,5,816,1130,XE,2612,N29906,134,111,-8,-4,IAH,CVG,871,8,15,0,,0
14376,2011,1,21,5,836,1134,XE,2618,N13995,118,103,-24,-4,IAH,SDF,788,7,8,0,,0
14377,2011,1,21,5,1034,1342,XE,2622,N31131,128,104,-7,-6,IAH,CAE,878,3,21,0,,0
14378,2011,1,21,5,1441,1543,XE,2625,N12934,62,48,-11,-4,IAH,HRL,295,3,11,0,,0
14379,2011,1,21,5,1309,1607,XE,2629,N19966,118,98,-4,-1,IAH,GSP,838,3,17,0,,0
14380,2011,1,21,5,1437,1525,XE,2631,N13965,48,32,-10,-3,IAH,LFT,201,6,10,0,,0
14381,2011,1,21,5,2116,2227,XE,2648,N11193,131,113,-6,-4,IAH,ABQ,744,4,14,0,,0
14382,2011,1,21,5,919,1031,XE,2649,N16927,72,51,-13,-6,IAH,LRD,301,2,19,0,,0
14383,2011,1,21,5,2128,2233,XE,2654,N26141,65,49,14,23,IAH,BRO,308,6,10,0,,0
14384,2011,1,21,5,2158,2252,XE,2666,N12160,114,99,44,48,IAH,ELP,667,4,11,0,,0
14385,2011,1,21,5,1736,1841,XE,2675,N11193,65,46,6,6,IAH,DFW,224,9,10,0,,0
14386,2011,1,21,5,2138,2223,XE,2692,N14188,45,32,14,23,IAH,LFT,201,4,9,0,,0
14387,2011,1,21,5,1710,1846,XE,2695,N14938,96,77,77,75,IAH,BHM,562,4,15,0,,0
14388,2011,1,21,5,1627,1742,XE,2705,N14939,75,53,4,2,IAH,GPT,376,5,17,0,,0
14389,2011,1,21,5,1358,1653,XE,2715,N21129,115,103,-5,-2,IAH,CAE,878,2,10,0,,0
14390,2011,1,21,5,728,849,XE,2723,N13935,81,65,-6,-2,IAH,OKC,395,3,13,0,,0
14391,2011,1,21,5,1855,1942,XE,2731,N16954,47,32,-13,-5,IAH,SHV,192,5,10,0,,0
14392,2011,1,21,5,1006,1248,XE,2736,N18982,102,92,-25,-9,IAH,TYS,772,3,7,0,,0
14393,2011,1,21,5,1552,1716,XE,2748,N13124,84,58,1,-3,IAH,MOB,427,8,18,0,,0
14394,2011,1,21,5,1032,1218,XE,2750,N16951,106,79,4,2,IAH,HSV,595,7,20,0,,0
14395,2011,1,21,5,724,903,XE,2760,N14925,99,75,8,-1,IAH,TUL,429,5,19,0,,0
14396,2011,1,21,5,1249,1416,XE,2763,N14925,87,70,0,-1,IAH,TUL,429,4,13,0,,0
14397,2011,1,21,5,1340,1436,XE,2769,N11539,116,101,-7,-5,IAH,ELP,667,5,10,0,,0
14398,2011,1,21,5,2105,2330,XE,2771,N13949,145,123,12,-7,IAH,OMA,781,4,18,0,,0
14399,2011,1,21,5,1355,1502,XE,2773,N12946,67,50,-6,0,IAH,JAN,351,5,12,0,,0
14400,2011,1,21,5,1447,1600,XE,2778,N13956,73,55,0,10,IAH,LIT,374,5,13,0,,0
14401,2011,1,21,5,1329,1705,XE,2780,N24103,156,135,9,9,IAH,ORF,1201,6,15,0,,0
14402,2011,1,21,5,2008,2252,XE,2782,N18120,104,89,-1,13,IAH,TYS,772,3,12,0,,0
14403,2011,1,21,5,1619,1731,XE,2784,N14945,72,57,-10,-6,IAH,LIT,374,4,11,0,,0
14404,2011,1,21,5,1321,1633,XE,2791,N15912,132,109,-5,-4,IAH,CVG,871,7,16,0,,0
14405,2011,1,21,5,856,1027,XE,2792,N12900,91,70,1,-4,IAH,TUL,429,4,17,0,,0
14406,2011,1,21,5,1259,1502,XE,2793,N14950,123,100,8,-1,IAH,MCI,643,7,16,0,,0
14407,2011,1,21,5,1551,1843,XE,2796,N15555,112,87,-10,-4,IAH,ATL,689,12,13,0,,0
14408,2011,1,21,5,854,1034,XE,2799,N15912,100,82,-9,-6,IAH,ICT,542,4,14,0,,0
14409,2011,1,21,5,2012,2136,XE,2800,N13997,84,64,0,7,IAH,XNA,438,8,12,0,,0
14410,2011,1,21,5,2103,2200,XE,2803,N14930,57,34,2,-2,IAH,SHV,192,6,17,0,,0
14411,2011,1,21,5,1918,2039,XE,2804,N11539,81,63,-9,-2,IAH,MEM,469,5,13,0,,0
14412,2011,1,21,5,1533,1630,XE,2809,N11194,57,39,-6,-4,IAH,CRP,201,4,14,0,,0
14413,2011,1,21,5,1251,1405,XE,2811,N14933,74,56,-6,-4,IAH,MOB,427,6,12,0,,0
